[BNB, SKY, BTC, NAS], 17.128525185523113
[BNB, GTO, ETH, ZRX], 6.888810819884816
[BNB, GTO, ETH, POA], 6.952116471984463
[BNB, GTO, ETH, OMG], 4.131816
[BNB, GTO, ETH, CMT], 6.904759022525914
[BNB, GTO, ETH, HOT], 0.1072968
[BNB, GTO, ETH, BTC], 6.866305517073683
[BNB, GTO, ETH, CVC], 6.9329065803636825
[BNB, GTO, ETH, CND], 6.040584
[BNB, GTO, ETH, RCN], 6.988996742155073
[BNB, GTO, ETH, BTS], 6.928301187762194
[BNB, GTO, ETH, RLC], 1.298375
[BNB, GTO, ETH, GNT], 6.934889352526109
[BNB, GTO, ETH, BLZ], 6.987921368324739
[BNB, GTO, ETH, ONT], 5.7487200000000005
[BNB, GTO, ETH, RDN], 6.9708311838525026
[BNB, GTO, ETH, QSP], 4.686752
[BNB, GTO, ETH, ETC], 0.749821
[BNB, GTO, ETH], 6.87223043858648
[BNB, GTO, ETH, MCO], 6.911711128406584
[BNB, GTO, ETH, NEO], 6.893685987398247
[BNB, GTO, ETH, ZEC], 0.457841299213557
[BNB, GTO, ETH, REP], 6.910647333333333
[BNB, GTO, ETH, ADA], 6.87404204553723
[BNB, GTO, ETH, ICX], 1.304072
[BNB, GTO, ETH, XZC], 1.9082530767636028
[BNB, GTO, ETH, ZEN], 3.8602814885496186
[BNB, GTO, ETH, VET], 6.880383977307835
[BNB, GTO, ETH, PAX], NaN
[BNB, GTO, ETH, QLC], 6.931683055915326
[BNB, GTO, ETH, ADX], 6.912415420058613
[BNB, GTO, ETH, AMB], 6.983743258994945
[BNB, GTO, ETH, XRP], 6.871080806583596
[BNB, GTO, ETH, TRX], 6.881470705266549
[BNB, GTO, ETH, LSK], 1.7694880000000002
[BNB, GTO, ETH, SYS], 6.901186011934361
[BNB, GTO, ETH, LTC], 3.5846751147986833
[BNB, GTO, ETH, ENJ], 6.900280398620088
[BNB, GTO, ETH, WAN], 6.955681321219822
[BNB, GTO, ETH, NXS], 6.9741643125
[BNB, GTO, ETH, DLT], 6.9669360295431275
[BNB, GTO, ETH, XLM], 6.895874130557362
[BNB, GTO, ETH, MFT], 6.9429363058053974
[BNB, GTO, ETH, AGI], 4.391101
[BNB, GTO, ETH, EOS], 6.8746325601524445
[BNB, GTO, ETH, VIA], 6.996041724925817
[BNB, GTO, ETH, OST], 1.76136
[BNB, GTO, ETH, BRD], 6.966623966559723
[BNB, GTO, ETH, BAT], 6.511736
[BNB, GTO, ETH, ZIL], 4.163952
[BNB, GTO, ETH, XMR], 0.22895966485847788
[BNB, WTC, BTC, SKY], 8.867497499999999
[BNB, WTC, BTC, NAS], 8.819016262773722
[BNB, WTC, BTC, XEM], 5.45848
[BNB, WTC, BTC, NAV], 5.6304
[BNB, WTC, BTC, GTO], 8.801109818181818
[BNB, WTC, BTC, ZRX], 8.11688
[BNB, WTC, BTC, POA], 8.885663283582092
[BNB, WTC, BTC, OMG], 4.131816
[BNB, WTC, BTC, CMT], 8.813249279999999
[BNB, WTC, BTC, HOT], 0.1072968
[BNB, WTC, BTC, CVC], 8.13375
[BNB, WTC, BTC, CND], 6.040584
[BNB, WTC, BTC, RCN], 8.915025971346704
[BNB, WTC, BTC, FTM], 0.7171960000000001
[BNB, WTC, BTC, BTS], 8.808188221574342
[BNB, WTC, BTC, BTT], 9.113700960000001
[BNB, WTC, BTC, ONE], 8.795015710843375
[BNB, WTC, BTC, RLC], 1.298375
[BNB, WTC, BTC, ONG], 8.82710866556837
[BNB, WTC, BTC, PHB], 0.012844
[BNB, WTC, BTC, GNT], 8.858846282926828
[BNB, WTC, BTC, BLZ], 8.895895014326648
[BNB, WTC, BTC, ONT], 5.7487200000000005
[BNB, WTC, BTC, RDN], 8.88287458600359
[BNB, WTC, BTC, QSP], 4.686752
[BNB, WTC, BTC, FET], 4.511239999999999
[BNB, WTC, BTC, ETC], 0.749821
[BNB, WTC, BTC], 8.756792487474753
[BNB, WTC, BTC, MCO], 8.1162
[BNB, WTC, BTC, ETH], 8.764953644953025
[BNB, WTC, BTC, NEO], 8.779212946729603
[BNB, WTC, BTC, ZEC], 4.268508
[BNB, WTC, BTC, REN], 8.877265617977528
[BNB, WTC, BTC, REP], 8.809303800305656
[BNB, WTC, BTC, ADA], 8.77409792670157
[BNB, WTC, BTC, ICX], 1.304072
[BNB, WTC, BTC, XZC], 8.7908488946684
[BNB, WTC, BTC, ZEN], 8.889428656224238
[BNB, WTC, BTC, VET], 8.863752553846155
[BNB, WTC, BTC, PAX], NaN
[BNB, WTC, BTC, QLC], 8.822215597122302
[BNB, WTC, BTC, RVN], 0.7398
[BNB, WTC, BTC, ADX], 8.809800336889388
[BNB, WTC, BTC, AMB], 8.874964417177914
[BNB, WTC, BTC, XRP], 8.761835088770054
[BNB, WTC, BTC, TRX], 8.796882986072424
[BNB, WTC, BTC, LSK], 1.7694880000000002
[BNB, WTC, BTC, SYS], 8.787873644859813
[BNB, WTC, BTC, DCR], 8.853027265521797
[BNB, WTC, BTC, LTC], 8.77916705626529
[BNB, WTC, BTC, ENJ], 7.322509999999999
[BNB, WTC, BTC, WAN], 8.853572481400438
[BNB, WTC, BTC, NXS], 8.874100253164558
[BNB, WTC, BTC, DLT], 8.772828
[BNB, WTC, BTC, XLM], 8.782510493273541
[BNB, WTC, BTC, MFT], 8.965859657142857
[BNB, WTC, BTC, AGI], 4.391101
[BNB, WTC, BTC, EOS], 7.941700000000001
[BNB, WTC, BTC, VIA], 8.17452
[BNB, WTC, BTC, OST], 1.76136
[BNB, WTC, BTC, BRD], 8.871045918367349
[BNB, WTC, BTC, BAT], 6.511736
[BNB, WTC, BTC, ZIL], 4.163952
[BNB, WTC, BTC, XMR], 1.26469
[BNB, WTC, ETH, SKY], 4.467830421686746
[BNB, WTC, ETH, NAS], 4.457909020645844
[BNB, WTC, ETH, XEM], 4.446708341039393
[BNB, WTC, ETH, NAV], 4.505147152619589
[BNB, WTC, ETH, GTO], 4.463125319693094
[BNB, WTC, ETH, ZRX], 4.436056388836149
[BNB, WTC, ETH, POA], 4.4768221247212825
[BNB, WTC, ETH, OMG], 4.131816
[BNB, WTC, ETH, CMT], 4.446326249348543
[BNB, WTC, ETH, HOT], 0.1072968
[BNB, WTC, ETH, BTC], 4.421564077328647
[BNB, WTC, ETH, CVC], 4.464451896436418
[BNB, WTC, ETH, CND], 4.52419109862487
[BNB, WTC, ETH, RCN], 4.5005712103602855
[BNB, WTC, ETH, BTS], 4.461486249417347
[BNB, WTC, ETH, RLC], 1.298375
[BNB, WTC, ETH, GNT], 4.465728704487723
[BNB, WTC, ETH, BLZ], 4.499878722342372
[BNB, WTC, ETH, ONT], 4.432782069480762
[BNB, WTC, ETH, RDN], 4.488873481525538
[BNB, WTC, ETH, QSP], 4.475886701344586
[BNB, WTC, ETH, ETC], 0.749821
[BNB, WTC, ETH], 4.425379436266118
[BNB, WTC, ETH, MCO], 4.450803064652978
[BNB, WTC, ETH, NEO], 4.439195757670632
[BNB, WTC, ETH, ZEC], 0.457841299213557
[BNB, WTC, ETH, REP], 4.450118032786884
[BNB, WTC, ETH, ADA], 4.426546022313849
[BNB, WTC, ETH, ICX], 1.304072
[BNB, WTC, ETH, XZC], 1.9082530767636028
[BNB, WTC, ETH, ZEN], 3.8602814885496186
[BNB, WTC, ETH, VET], 4.430629915410076
[BNB, WTC, ETH, PAX], NaN
[BNB, WTC, ETH, QLC], 4.463664006684771
[BNB, WTC, ETH, ADX], 4.451256593943341
[BNB, WTC, ETH, AMB], 4.497188224799285
[BNB, WTC, ETH, XRP], 4.424639129626185
[BNB, WTC, ETH, TRX], 4.431329714929941
[BNB, WTC, ETH, LSK], 1.7694880000000002
[BNB, WTC, ETH, SYS], 4.444025405723068
[BNB, WTC, ETH, LTC], 3.5846751147986833
[BNB, WTC, ETH, ENJ], 4.443442235153627
[BNB, WTC, ETH, WAN], 4.479117712833545
[BNB, WTC, ETH, NXS], 4.491019852941176
[BNB, WTC, ETH, DLT], 4.486365193141462
[BNB, WTC, ETH, XLM], 4.440604814573845
[BNB, WTC, ETH, MFT], 4.4709105478331965
[BNB, WTC, ETH, AGI], 4.391101
[BNB, WTC, ETH, EOS], 4.426926284771334
[BNB, WTC, ETH, VIA], 4.505107833827894
[BNB, WTC, ETH, OST], 1.76136
[BNB, WTC, ETH, BRD], 4.48616423988154
[BNB, WTC, ETH, BAT], 4.43513096353941
[BNB, WTC, ETH, ZIL], 4.163952
[BNB, WTC, ETH, XMR], 0.22895966485847788
[BNB, ZRX, BTC, SKY], 1.834204375
[BNB, ZRX, BTC, NAS], 1.8241762360097324
[BNB, ZRX, BTC, XEM], 1.8179400424628454
[BNB, ZRX, BTC, NAV], 1.8413973333333333
[BNB, ZRX, BTC, GTO], 1.820472363636364
[BNB, ZRX, BTC, WTC], 1.8233537287261479
[BNB, ZRX, BTC, POA], 1.8379618905472639
[BNB, ZRX, BTC, OMG], 1.8274224428571433
[BNB, ZRX, BTC, CMT], 1.82298336
[BNB, ZRX, BTC, HOT], 0.1072968
[BNB, ZRX, BTC, CVC], 1.8327784581497801
[BNB, ZRX, BTC, CND], 1.8531409387755104
[BNB, ZRX, BTC, RCN], 1.8440354383954158
[BNB, ZRX, BTC, FTM], 0.7171960000000001
[BNB, ZRX, BTC, BTS], 1.8219365014577262
[BNB, ZRX, BTC, BTT], 1.8851305200000004
[BNB, ZRX, BTC, ONE], 1.819211823293173
[BNB, ZRX, BTC, RLC], 1.298375
[BNB, ZRX, BTC, ONG], 1.8258501153212523
[BNB, ZRX, BTC, PHB], 0.012844
[BNB, ZRX, BTC, GNT], 1.8324149073170735
[BNB, ZRX, BTC, BLZ], 1.8400782808022929
[BNB, ZRX, BTC, ONT], 1.8152950515463924
[BNB, ZRX, BTC, RDN], 1.837385060240964
[BNB, ZRX, BTC, QSP], 1.8289554594594593
[BNB, ZRX, BTC, FET], 1.8130553191489363
[BNB, ZRX, BTC, ETC], 0.749821
[BNB, ZRX, BTC], 1.8113055111087797
[BNB, ZRX, BTC, MCO], 1.820802757894737
[BNB, ZRX, BTC, ETH], 1.8129936120359815
[BNB, ZRX, BTC, NEO], 1.8159430883344576
[BNB, ZRX, BTC, ZEC], 1.8161314333669019
[BNB, ZRX, BTC, REN], 1.8362248689138578
[BNB, ZRX, BTC, REP], 1.8221672542027512
[BNB, ZRX, BTC, ADA], 1.8148850680628272
[BNB, ZRX, BTC, ICX], 1.304072
[BNB, ZRX, BTC, XZC], 1.8183499349804946
[BNB, ZRX, BTC, ZEN], 1.8387407419620776
[BNB, ZRX, BTC, VET], 1.8334297487179487
[BNB, ZRX, BTC, PAX], NaN
[BNB, ZRX, BTC, QLC], 1.824838004796163
[BNB, ZRX, BTC, RVN], 0.7398
[BNB, ZRX, BTC, ADX], 1.8222699606962383
[BNB, ZRX, BTC, AMB], 1.835748875255624
[BNB, ZRX, BTC, XRP], 1.8123485518716582
[BNB, ZRX, BTC, TRX], 1.8195980612813372
[BNB, ZRX, BTC, LSK], 1.7694880000000002
[BNB, ZRX, BTC, SYS], 1.8177345171339565
[BNB, ZRX, BTC, DCR], 1.8312112681638049
[BNB, ZRX, BTC, LTC], 1.815933596085893
[BNB, ZRX, BTC, ENJ], 1.8152718330071755
[BNB, ZRX, BTC, WAN], 1.8313240437636764
[BNB, ZRX, BTC, NXS], 1.835570126582279
[BNB, ZRX, BTC, DLT], 1.8351763963963965
[BNB, ZRX, BTC, XLM], 1.816625171898356
[BNB, ZRX, BTC, MFT], 1.8545501714285717
[BNB, ZRX, BTC, AGI], 1.8252297966728286
[BNB, ZRX, BTC, EOS], 1.812882878828951
[BNB, ZRX, BTC, VIA], 1.842181574105622
[BNB, ZRX, BTC, OST], 1.76136
[BNB, ZRX, BTC, BRD], 1.8349383503401366
[BNB, ZRX, BTC, BAT], 1.8148988107521045
[BNB, ZRX, BTC, ZIL], 1.8180885063291141
[BNB, ZRX, BTC, XMR], 1.26469
[BNB, ZRX, ETH, SKY], 1.587294736445783
[BNB, ZRX, ETH, NAS], 1.5837699411505204
[BNB, ZRX, ETH, XEM], 1.5797906540903768
[BNB, ZRX, ETH, NAV], 1.6005523234624146
[BNB, ZRX, ETH, GTO], 1.5856231457800511
[BNB, ZRX, ETH, WTC], 1.5842145470878874
[BNB, ZRX, ETH, POA], 1.5904892361360856
[BNB, ZRX, ETH, OMG], 1.5803377352941177
[BNB, ZRX, ETH, CMT], 1.579654907637964
[BNB, ZRX, ETH, HOT], 0.1072968
[BNB, ZRX, ETH, BTC], 1.570857602995567
[BNB, ZRX, ETH, CVC], 1.5860944412598321
[BNB, ZRX, ETH, CND], 1.6073181029129084
[BNB, ZRX, ETH, RCN], 1.598926619624772
[BNB, ZRX, ETH, BTS], 1.5850408301199204
[BNB, ZRX, ETH, RLC], 1.298375
[BNB, ZRX, ETH, GNT], 1.5865480553203501
[BNB, ZRX, ETH, BLZ], 1.5986805980702048
[BNB, ZRX, ETH, ONT], 1.5748430407172207
[BNB, ZRX, ETH, RDN], 1.594770744926028
[BNB, ZRX, ETH, QSP], 1.5901569064677592
[BNB, ZRX, ETH, ETC], 0.749821
[BNB, ZRX, ETH], 1.5722130929286011
[BNB, ZRX, ETH, MCO], 1.5812453944510436
[BNB, ZRX, ETH, NEO], 1.5771216440983093
[BNB, ZRX, ETH, ZEC], 0.457841299213557
[BNB, ZRX, ETH, REP], 1.5810020218579233
[BNB, ZRX, ETH, ADA], 1.5726275482051904
[BNB, ZRX, ETH, ICX], 1.304072
[BNB, ZRX, ETH, XZC], 1.5774348885203264
[BNB, ZRX, ETH, ZEN], 1.592343383826336
[BNB, ZRX, ETH, VET], 1.574078440787054
[BNB, ZRX, ETH, PAX], NaN
[BNB, ZRX, ETH, QLC], 1.5858145261472043
[BNB, ZRX, ETH, ADX], 1.5814065206773038
[BNB, ZRX, ETH, AMB], 1.5977247398156407
[BNB, ZRX, ETH, XRP], 1.5719500827599033
[BNB, ZRX, ETH, TRX], 1.5743270599130297
[BNB, ZRX, ETH, LSK], 1.5782050257997937
[BNB, ZRX, ETH, SYS], 1.578837482482709
[BNB, ZRX, ETH, LTC], 1.5761858428095623
[BNB, ZRX, ETH, ENJ], 1.578630298349034
[BNB, ZRX, ETH, WAN], 1.591304794155019
[BNB, ZRX, ETH, NXS], 1.5955332904411765
[BNB, ZRX, ETH, DLT], 1.5938796204710344
[BNB, ZRX, ETH, XLM], 1.5776222424636737
[BNB, ZRX, ETH, MFT], 1.5883890188062142
[BNB, ZRX, ETH, AGI], 1.5874686103351956
[BNB, ZRX, ETH, EOS], 1.5727626447823355
[BNB, ZRX, ETH, VIA], 1.6005383545994067
[BNB, ZRX, ETH, OST], 1.5861178491201797
[BNB, ZRX, ETH, BRD], 1.5938082274185588
[BNB, ZRX, ETH, BAT], 1.5756775368426028
[BNB, ZRX, ETH, ZIL], 1.5757033137829912
[BNB, ZRX, ETH, XMR], 0.22895966485847788
[BNB, POA, BTC, SKY], 1.3123946874999999
[BNB, POA, BTC, NAS], 1.3052194367396595
[BNB, POA, BTC, XEM], 1.3007573673036095
[BNB, POA, BTC, NAV], 1.3175413333333335
[BNB, POA, BTC, GTO], 1.302569272727273
[BNB, POA, BTC, WTC], 1.3046309231562663
[BNB, POA, BTC, ZRX], 1.2985037949836422
[BNB, POA, BTC, OMG], 1.307542135714286
[BNB, POA, BTC, CMT], 1.30436592
[BNB, POA, BTC, HOT], 0.1072968
[BNB, POA, BTC, CVC], 1.3113744273127754
[BNB, POA, BTC, CND], 1.3259440204081634
[BNB, POA, BTC, RCN], 1.3194289283667624
[BNB, POA, BTC, FTM], 0.7171960000000001
[BNB, POA, BTC, BTS], 1.3036168804664723
[BNB, POA, BTC, BTT], 1.3488329400000003
[BNB, POA, BTC, ONE], 1.301667341365462
[BNB, POA, BTC, RLC], 1.298375
[BNB, POA, BTC, ONG], 1.3064171169686984
[BNB, POA, BTC, PHB], 0.012844
[BNB, POA, BTC, GNT], 1.3111143024390246
[BNB, POA, BTC, BLZ], 1.316597535816619
[BNB, POA, BTC, ONT], 1.2988648453608251
[BNB, POA, BTC, RDN], 1.3146705049987184
[BNB, POA, BTC, QSP], 1.308639027027027
[BNB, POA, BTC, FET], 1.2972622906292441
[BNB, POA, BTC, ETC], 0.749821
[BNB, POA, BTC], 1.2960102825066233
[BNB, POA, BTC, MCO], 1.3028056736842106
[BNB, POA, BTC, ETH], 1.2972181384680528
[BNB, POA, BTC, NEO], 1.2993285232636549
[BNB, POA, BTC, ZEC], 1.2994632863376974
[BNB, POA, BTC, REN], 1.3138403745318354
[BNB, POA, BTC, REP], 1.3037819867549671
[BNB, POA, BTC, ADA], 1.298571497382199
[BNB, POA, BTC, ICX], 1.301411639175258
[BNB, POA, BTC, XZC], 1.3010506501950587
[BNB, POA, BTC, ZEN], 1.3156405111294314
[BNB, POA, BTC, VET], 1.3118404333333333
[BNB, POA, BTC, PAX], NaN
[BNB, POA, BTC, QLC], 1.3056929400479615
[BNB, POA, BTC, RVN], 0.7398
[BNB, POA, BTC, ADX], 1.3038554744525548
[BNB, POA, BTC, AMB], 1.3134997955010226
[BNB, POA, BTC, XRP], 1.2967565903743317
[BNB, POA, BTC, TRX], 1.3019436991643454
[BNB, POA, BTC, LSK], 1.29939660595291
[BNB, POA, BTC, SYS], 1.30061031152648
[BNB, POA, BTC, DCR], 1.3102530845442537
[BNB, POA, BTC, LTC], 1.2993217314487633
[BNB, POA, BTC, ENJ], 1.2988482322243966
[BNB, POA, BTC, WAN], 1.3103337768052519
[BNB, POA, BTC, NXS], 1.3133718987341776
[BNB, POA, BTC, DLT], 1.3130901801801804
[BNB, POA, BTC, XLM], 1.299816562032885
[BNB, POA, BTC, MFT], 1.326952342857143
[BNB, POA, BTC, AGI], 1.305973271719039
[BNB, POA, BTC, EOS], 1.2971389075630255
[BNB, POA, BTC, VIA], 1.3181024667802386
[BNB, POA, BTC, OST], 1.3027136977491962
[BNB, POA, BTC, BRD], 1.3129198554421773
[BNB, POA, BTC, BAT], 1.2985813304371439
[BNB, POA, BTC, ZIL], 1.300863594936709
[BNB, POA, BTC, XMR], 1.26469
[BNB, POA, ETH, SKY], 1.4468868975903613
[BNB, POA, ETH, NAS], 1.4436738962413977
[BNB, POA, ETH, XEM], 1.4400466062511559
[BNB, POA, ETH, NAV], 1.4589717539863327
[BNB, POA, ETH, GTO], 1.4453631713554989
[BNB, POA, ETH, WTC], 1.4440791735289715
[BNB, POA, ETH, ZRX], 1.4365970191760014
[BNB, POA, ETH, OMG], 1.4405452941176473
[BNB, POA, ETH, CMT], 1.4399228675661593
[BNB, POA, ETH, HOT], 0.1072968
[BNB, POA, ETH, BTC], 1.4319037489179762
[BNB, POA, ETH, CVC], 1.445792777300086
[BNB, POA, ETH, CND], 1.4651390507171373
[BNB, POA, ETH, RCN], 1.4574898555537112
[BNB, POA, ETH, BTS], 1.444832365778211
[BNB, POA, ETH, RLC], 1.298375
[BNB, POA, ETH, GNT], 1.4462062658763764
[BNB, POA, ETH, BLZ], 1.4572655964065884
[BNB, POA, ETH, ONT], 1.4355366454986929
[BNB, POA, ETH, RDN], 1.453701598394172
[BNB, POA, ETH, QSP], 1.4494958877220532
[BNB, POA, ETH, ETC], 0.749821
[BNB, POA, ETH], 1.433139335843889
[BNB, POA, ETH, MCO], 1.4413726641778382
[BNB, POA, ETH, NEO], 1.4376136897307454
[BNB, POA, ETH, ZEC], 0.457841299213557
[BNB, POA, ETH, REP], 1.4411508196721312
[BNB, POA, ETH, ADA], 1.433517129517342
[BNB, POA, ETH, ICX], 1.304072
[BNB, POA, ETH, XZC], 1.437899225390603
[BNB, POA, ETH, ZEN], 1.4514889551526717
[BNB, POA, ETH, VET], 1.4348396800294227
[BNB, POA, ETH, PAX], NaN
[BNB, POA, ETH, QLC], 1.4455376227282224
[BNB, POA, ETH, ADX], 1.441519537609899
[BNB, POA, ETH, AMB], 1.4563942908117755
[BNB, POA, ETH, XRP], 1.4328995908499165
[BNB, POA, ETH, TRX], 1.435066306973748
[BNB, POA, ETH, LSK], 1.438601238390093
[BNB, POA, ETH, SYS], 1.4391777496496545
[BNB, POA, ETH, LTC], 1.4367606669163007
[BNB, POA, ETH, ENJ], 1.4389888924692458
[BNB, POA, ETH, WAN], 1.4505422363405336
[BNB, POA, ETH, NXS], 1.4543966911764707
[BNB, POA, ETH, DLT], 1.4528893004204886
[BNB, POA, ETH, XLM], 1.4380700065061809
[BNB, POA, ETH, MFT], 1.4478843826655767
[BNB, POA, ETH, AGI], 1.4470453910614527
[BNB, POA, ETH, EOS], 1.4336402758132958
[BNB, POA, ETH, VIA], 1.4589590207715137
[BNB, POA, ETH, OST], 1.4458141145638341
[BNB, POA, ETH, BRD], 1.4528242226061208
[BNB, POA, ETH, BAT], 1.4362973243330526
[BNB, POA, ETH, ZIL], 1.4363208211143697
[BNB, POA, ETH, XMR], 0.22895966485847788
[BNB, OMG, BTC, SKY], 2.6
[BNB, OMG, BTC, NAS], 2.6
[BNB, OMG, BTC, XEM], 2.6
[BNB, OMG, BTC, NAV], 2.6
[BNB, OMG, BTC, GTO], 2.6
[BNB, OMG, BTC, WTC], 2.6
[BNB, OMG, BTC, ZRX], 2.6
[BNB, OMG, BTC, POA], 2.6
[BNB, OMG, BTC, CMT], 2.6
[BNB, OMG, BTC, HOT], 0.1072968
[BNB, OMG, BTC, CVC], 2.6
[BNB, OMG, BTC, CND], 2.6
[BNB, OMG, BTC, RCN], 2.6
[BNB, OMG, BTC, FTM], 0.7171960000000001
[BNB, OMG, BTC, BTS], 2.6
[BNB, OMG, BTC, BTT], 2.6
[BNB, OMG, BTC, ONE], 2.6
[BNB, OMG, BTC, RLC], 1.298375
[BNB, OMG, BTC, ONG], 2.6
[BNB, OMG, BTC, PHB], 0.012844
[BNB, OMG, BTC, GNT], 2.6
[BNB, OMG, BTC, BLZ], 2.6
[BNB, OMG, BTC, ONT], 2.6
[BNB, OMG, BTC, RDN], 2.6
[BNB, OMG, BTC, QSP], 2.6
[BNB, OMG, BTC, FET], 2.6
[BNB, OMG, BTC, ETC], 0.749821
[BNB, OMG, BTC], 2.6
[BNB, OMG, BTC, MCO], 2.6
[BNB, OMG, BTC, ETH], 2.6
[BNB, OMG, BTC, NEO], 2.6
[BNB, OMG, BTC, ZEC], 2.6
[BNB, OMG, BTC, REN], 2.6
[BNB, OMG, BTC, REP], 2.6
[BNB, OMG, BTC, ADA], 2.6
[BNB, OMG, BTC, ICX], 1.304072
[BNB, OMG, BTC, XZC], 2.6
[BNB, OMG, BTC, ZEN], 2.6
[BNB, OMG, BTC, VET], 2.6
[BNB, OMG, BTC, PAX], NaN
[BNB, OMG, BTC, QLC], 2.6
[BNB, OMG, BTC, RVN], 0.7398
[BNB, OMG, BTC, ADX], 2.6
[BNB, OMG, BTC, AMB], 2.6
[BNB, OMG, BTC, XRP], 2.6
[BNB, OMG, BTC, TRX], 2.6
[BNB, OMG, BTC, LSK], 1.7694880000000002
[BNB, OMG, BTC, SYS], 2.6
[BNB, OMG, BTC, DCR], 2.6
[BNB, OMG, BTC, LTC], 2.6
[BNB, OMG, BTC, ENJ], 2.6
[BNB, OMG, BTC, WAN], 2.6
[BNB, OMG, BTC, NXS], 2.6
[BNB, OMG, BTC, DLT], 2.6
[BNB, OMG, BTC, XLM], 2.6
[BNB, OMG, BTC, MFT], 2.6
[BNB, OMG, BTC, AGI], 2.6
[BNB, OMG, BTC, EOS], 2.6
[BNB, OMG, BTC, VIA], 2.6
[BNB, OMG, BTC, OST], 1.76136
[BNB, OMG, BTC, BRD], 2.6
[BNB, OMG, BTC, BAT], 2.6
[BNB, OMG, BTC, ZIL], 2.6
[BNB, OMG, BTC, XMR], 1.26469
[BNB, OMG, ETH, SKY], 2.6
[BNB, OMG, ETH, NAS], 2.6
[BNB, OMG, ETH, XEM], 2.6
[BNB, OMG, ETH, NAV], 2.6
[BNB, OMG, ETH, GTO], 2.6
[BNB, OMG, ETH, WTC], 2.6
[BNB, OMG, ETH, ZRX], 2.6
[BNB, OMG, ETH, POA], 2.6
[BNB, OMG, ETH, CMT], 2.6
[BNB, OMG, ETH, HOT], 0.1072968
[BNB, OMG, ETH, BTC], 2.6
[BNB, OMG, ETH, CVC], 2.6
[BNB, OMG, ETH, CND], 2.6
[BNB, OMG, ETH, RCN], 2.6
[BNB, OMG, ETH, BTS], 2.6
[BNB, OMG, ETH, RLC], 1.298375
[BNB, OMG, ETH, GNT], 2.6
[BNB, OMG, ETH, BLZ], 2.6
[BNB, OMG, ETH, ONT], 2.6
[BNB, OMG, ETH, RDN], 2.6
[BNB, OMG, ETH, QSP], 2.6
[BNB, OMG, ETH, ETC], 0.749821
[BNB, OMG, ETH], 2.6
[BNB, OMG, ETH, MCO], 2.6
[BNB, OMG, ETH, NEO], 2.6
[BNB, OMG, ETH, ZEC], 0.457841299213557
[BNB, OMG, ETH, REP], 2.6
[BNB, OMG, ETH, ADA], 2.6
[BNB, OMG, ETH, ICX], 1.304072
[BNB, OMG, ETH, XZC], 1.9082530767636028
[BNB, OMG, ETH, ZEN], 2.6
[BNB, OMG, ETH, VET], 2.6
[BNB, OMG, ETH, PAX], NaN
[BNB, OMG, ETH, QLC], 2.6
[BNB, OMG, ETH, ADX], 2.6
[BNB, OMG, ETH, AMB], 2.6
[BNB, OMG, ETH, XRP], 2.6
[BNB, OMG, ETH, TRX], 2.6
[BNB, OMG, ETH, LSK], 1.7694880000000002
[BNB, OMG, ETH, SYS], 2.6
[BNB, OMG, ETH, LTC], 2.6
[BNB, OMG, ETH, ENJ], 2.6
[BNB, OMG, ETH, WAN], 2.6
[BNB, OMG, ETH, NXS], 2.6
[BNB, OMG, ETH, DLT], 2.6
[BNB, OMG, ETH, XLM], 2.6
[BNB, OMG, ETH, MFT], 2.6
[BNB, OMG, ETH, AGI], 2.6
[BNB, OMG, ETH, EOS], 2.6
[BNB, OMG, ETH, VIA], 2.6
[BNB, OMG, ETH, OST], 1.76136
[BNB, OMG, ETH, BRD], 2.6
[BNB, OMG, ETH, BAT], 2.6
[BNB, OMG, ETH, ZIL], 2.6
[BNB, OMG, ETH, XMR], 0.22895966485847788
[BNB, CMT, BTC, SKY], 1.87507078125
[BNB, CMT, BTC, NAS], 1.8648192135036494
[BNB, CMT, BTC, XEM], 1.858444076433121
[BNB, CMT, BTC, NAV], 1.882424
[BNB, CMT, BTC, GTO], 1.8610328181818185
[BNB, CMT, BTC, WTC], 1.8639783806085612
[BNB, CMT, BTC, ZRX], 1.8552243075245367
[BNB, CMT, BTC, POA], 1.8789120149253733
[BNB, CMT, BTC, OMG], 1.8681377464285718
[BNB, CMT, BTC, HOT], 0.1072968
[BNB, CMT, BTC, CVC], 1.8736130947136564
[BNB, CMT, BTC, CND], 1.894429255102041
[BNB, CMT, BTC, RCN], 1.8851208825214902
[BNB, CMT, BTC, FTM], 0.7171960000000001
[BNB, CMT, BTC, BTS], 1.8625295772594754
[BNB, CMT, BTC, BTT], 1.9271315700000005
[BNB, CMT, BTC, ONE], 1.8597441927710847
[BNB, CMT, BTC, RLC], 1.298375
[BNB, CMT, BTC, ONG], 1.8665303871499175
[BNB, CMT, BTC, PHB], 0.012844
[BNB, CMT, BTC, GNT], 1.873241443902439
[BNB, CMT, BTC, BLZ], 1.8810755587392554
[BNB, CMT, BTC, ONT], 1.8557401546391756
[BNB, CMT, BTC, RDN], 1.878322332735196
[BNB, CMT, BTC, QSP], 1.8697049189189188
[BNB, CMT, BTC, FET], 1.8534505205975556
[BNB, CMT, BTC, ETC], 0.749821
[BNB, CMT, BTC], 1.851661726516801
[BNB, CMT, BTC, MCO], 1.8613705736842103
[BNB, CMT, BTC, ETH], 1.8533874386389289
